Time;Li7;B11;Mg25;Ca43;Ti49;V51;Cr53;Mn55;Ni60;Cu65;Zn66;Rb85;Sr86;Y89;Mo97;Cd111;Sn118;Ba138;Pb208;Th232;U238
610.2;2406;175.3;4521.4;9042.7;0;1428.5;1905;57077.6;3308.6;2531.5;776.8;200.3;17468.4;0;33.3;801.8;212.5;0;0;0;0
612;2386.4;166.7;5425.6;8138.4;0;1483.8;1704.4;57077.6;2887.6;2356;360.6;50;18992.8;25;167;1182.8;140;4521.4;50;0;0
613.8;2245.8;180.4;5425.6;2712.8;0;1554;1925;59790.4;2626.8;1980;450.5;100;17548.8;0;120;882;50;0;0;0;0
615.6;2606.8;220;5425.6;8138.4;0;1328.3;1584.2;59790.4;2687.2;2481.3;375.5;225;18491.2;0;33.3;721.4;150;0;0;0;0
617.4;2506.4;175;3391;5425.6;0;1478.5;2180.8;59817.5;2987.8;2431.3;626.3;100;18651.6;37.5;0;1102.4;80;4521.4;80;0;0
619.2;2546.6;125;3391;3391;4521.4;1162.6;1864.8;57077.6;2707.2;1829.5;350.5;50;19273.4;12.5;60;1523.6;60;3391;66.7;0;0
621;3058.3;225;0;5425.6;0;1423.4;1604.2;0;3589.6;2356.3;440.8;225.5;18892.4;0;60;1242.8;100;0;33.3;0;0
622.8;3048;250.3;4521.4;2712.8;0;1504;1925;0;3288.8;2957.8;927;140;17869.6;0;100.2;1062.6;62.5;4521.4;0;0;0
624.6;2606.6;225.3;0;2712.8;0;1980;1864.6;2712.8;2907.6;2581.5;360.6;60;18611.4;25;250.3;1082.6;100;0;33.3;0;0
626.4;1985;320.4;0;5425.6;0;1804.5;1704.4;3391;2807.4;2682;420.6;100;19133;25;0;1002;137.5;4521.4;125.3;0;0
628.2;2907.8;180;4521.4;6782;3391;1062.4;1724.4;2712.8;2867.4;2065.4;601;250.3;18651.8;50;100;982.4;140;0;50;0;0
630;2627;180.2;0;6782;0;1303.3;1824.6;3391;3108.2;2280.8;541;150;19133.2;25;100;1283.2;83.3;0;175.3;0;0
631.8;2606.8;220.2;0;5425.6;0;1177.8;1704.2;0;3589.6;2180.5;450.8;100.3;19414;0;150.3;1222.8;90;0;0;0;0
633.6;2968;220;3391;5425.6;0;1182.8;1724.4;0;3268.8;2005.3;350.8;175.3;19353.6;0;150.3;1243;70;0;33.3;0;0
635.4;3058.3;100;0;6782;0;1102.5;1704.2;2712.8;2887.8;2255.8;651.5;120;18270.6;12.5;100;1102.6;180;0;25;0;0
637.2;1964.8;225.3;3391;5425.6;2712.8;1278;1724.4;8138.4;2546.6;2130.8;676.5;140;19434.2;75;75;781.6;100;3391;20;0;0
639;2626.8;350.5;4521.4;6782;0;1203;2025.2;3391;3328.8;1704.3;581.2;50;19895.2;25;80;962.2;80;0;75;0;0
640.8;2366.2;125;6782;6782;0;1804.5;2456.5;65216;2566.6;2055.3;460.8;50;17648.8;12.5;100.2;1183;87.5;0;0;0;0
642.6;2366;233.7;5425.6;135939;0;1453.5;1924.8;54364.8;3389;2331;626.3;400.8;546944;25;80.2;701.6;200;8138.4;120;0;0
644.4;2947.8;480.8;13564.1;1773583.2;3391;1579;1824.6;65243.1;3248.6;3133.3;601.2;500.8;1793107.2;57.1;100;902;80;24415.3;25;0;75
646.2;2767.2;761.8;13564.1;2657689;0;1604;2125.4;70668.8;3128.2;2732;776.8;420.8;2175903.2;25;80;1283.2;90;27128.1;0;0;0
648;3008;761.4;13564.1;3248023.9;0;881.8;1824.6;73354.4;3007.8;2632;400.8;601.5;2528339.2;75;50;922;110;29840.9;0;0;0
649.8;3449.2;1082.8;16955.1;3691514.3;0;1383.4;2456.5;76094.4;3388.8;2556.5;581;781.6;2732793.6;62.5;66.7;982.2;150;32553.8;20;0;0
651.6;3228.6;1082.6;16276.9;3985311.9;5425.6;1278;2446.4;78807.2;3569.6;2682.3;481;621.2;2991462.4;112.5;225.3;962.2;130;35266.6;100;0;0
653.4;3790;1162.8;18989.7;4066913.5;3391;1182.8;2506.4;84232.8;3088.2;1980;882;701.6;3035174.4;125;50;1162.6;87.5;43459.3;40;0;225.5
655.2;3228.6;1554;16276.9;4186629.8;4521.4;1423.4;2366;84287.1;3429.2;2381;841.8;801.6;3136798.3;50;75;1243;150;40719.3;40;0;0
657;3068;1684.4;16276.9;4483113.4;0;1503.8;2145.6;97851.1;3028;3008;827;621.2;3010393.1;62.5;60;1022.4;220;40719.3;0;0;0
658.8;2967.8;1824.6;13564.1;4458697.5;0;1263;2105.4;106016.7;3348.8;2632;741.6;661.2;2740162.8;150;50;1162.8;140;40719.3;0;0;0
660.6;2767.4;1583.8;16955.1;4311690.8;0;1554;1844.6;114182.3;3168.4;2606.8;927.3;741.4;3111549.4;50;25;952.3;230;40719.3;60;0;0
662.4;3148.4;1343.4;16276.9;4205646.7;0;1378.3;2125.4;125087.8;3108.2;1904.8;676.5;500.8;2260339.2;100;100;822;130;43459.3;50;0;0
664.2;3710;1483.6;13564.1;4265518.5;0;1403.5;2346;141418.9;3649.6;2305.8;380.4;701.6;2202124.8;25;60;1162.8;160;46172.1;150.3;0;0
666;3028;1503.6;16276.9;4317251.5;0;1428.5;2055.3;144131.7;3549.4;2632;561;781.6;2197484.8;16.7;150.3;1283;175;51624.8;33.3;0;0
667.8;2526.8;1102.4;13564.1;4121278.3;4521.4;1202.5;2005.3;146844.5;3268.4;2130.5;927;601.4;2120902.4;62.5;80;1122.6;125;48939.1;0;0;0
669.6;3048;1363.4;16276.9;4183835.9;0;1453.8;2682;152270.2;2947.8;2682;601;676.3;2098412.8;87.5;100;841.8;120;54364.8;0;0;0
671.4;3248.8;1423.8;16276.9;4192082.5;0;902;2185.6;157722.9;3509.4;2456.5;681.4;962;2136614.4;87.5;75;1223;100;54364.8;25;0;0
673.2;3288.4;1905.2;20346.1;4129417.1;0;1328.3;2286.2;171314.1;3569.6;2732.3;541;621.2;2114368;62.5;120;942.2;180;57077.6;75;0;0
675;3048.2;1543.8;16276.9;4284508.2;0;1554;2782.3;171314.1;3168.6;2080.3;1077.5;1162.4;2136940.8;37.5;50;982.2;200;65243.1;66.7;0;0
676.8;2767.4;2005.2;16276.9;4469468;0;1604;2406.2;174054;3348.8;3007.8;741.6;1082.4;2224108.8;75;100;962;112.5;65243.1;100;0;0
678.6;3008.2;2246;16276.9;4412417.1;0;1403.6;1884.6;168574.2;3128.2;2607;681.6;1263;2245139.2;87.5;100;1283;70;70668.8;100;0;0
680.4;2847.6;2386.4;18989.7;4453244.9;0;1428.5;2446.2;165888.5;3068.2;2256;661.2;1202.8;2280012.8;100;100;1278;225;84232.8;100;0;0
682.2;3088.2;2847.2;18989.7;4466836.3;0;1503.8;2205.6;163121.4;2927.6;2556.5;500.8;1042.4;2249542.4;50;150;1483.8;90;89685.6;20;0;0
684;3870.4;2466.6;13564.1;4461383.4;5425.6;1453.8;1383.4;155010.1;3389;2606.8;521;501;2230137.6;37.5;80;881.8;120;92425.5;100.3;0;0
685.8;2727;1784.4;16276.9;4426008.3;0;1804.5;1584;146844.5;2867.6;2607;400.8;1323.2;2233248;87.5;66.7;1162.8;80;100564;120.2;0;0
687.6;3088.2;1523.6;16276.9;4442339.5;0;1804.5;2045.2;144131.7;2967.6;1854.5;726.5;741.4;2306035.2;85.7;40;1303;160;111469.5;0;0;0
689.4;3228.6;1704.4;16276.9;4382521.8;0;1503.8;2085.2;141391.8;3088;2280.8;741.4;962.2;2278291.2;50;25;1182.8;170;116895.1;66.7;0;0
691.2;3750;1704.2;13564.1;4597431;0;1428.5;1704.4;130513.4;2566.4;2657;400.5;1183;2368684.8;162.5;80;1403.6;170;122320.7;20;0;0
693;3028.2;1884.8;13564.1;4504897;0;1553.8;2682;108729.5;2967.6;2205.5;952.3;1022.2;2245702.4;87.5;133.7;842;90;122320.7;0;0;0
694.8;3058.3;1844.6;13564.1;4613708;4521.4;862;1944.8;97851.1;3569.4;2331.3;360.6;1122.6;2351923.2;87.5;25;1022.6;112.5;125060.7;80;0;0
696.6;2887.4;1383.4;10851.3;4502184;0;1127.5;2025.4;86945.6;3329;2406.3;726.3;982.2;2356441.6;87.5;125.3;841.8;150;125060.7;0;0;0
698.4;3569.6;1804.6;8138.4;4681718;0;1829.8;1804.4;81520;2667;2256;626;1062.4;2363993.6;62.5;150;1002.4;200;127773.5;0;0;0
700.2;3329;1985.2;8138.4;4706188;2712.8;1579;2165.6;76094.4;2747.4;3183.3;651.3;1564;2478112;100;0;841.6;130;155010.1;100;0;0
702;3308.8;2586.8;8138.4;4907613.6;0;1278;2045.4;73381.6;3088;2155.5;876.8;1423.6;2675865.6;62.5;120;1223;100;184932.4;100;0;0
703.8;3308.8;3529.4;10173;4942880.5;0;1463.4;1563.8;73354.4;3288.6;1779.5;726.3;1844.8;2670508.8;87.5;50;1303;150;184905.3;50;0;0
705.6;2687;3910.4;10173;4763265.5;0;1553.8;2025.2;70641.6;3188.4;2330.8;300.4;1644.4;2770572.8;75;25;1303.2;110;212114.8;25;0;0
707.4;2807.4;3709.8;5425.6;4790529.1;0;1042.2;2085.4;67956;3248.4;2506.5;676.3;1644.2;2733651.2;50;75;1343.4;137.5;217567.6;66.7;0;0
709.2;3348.8;3469.2;10173;4978282.5;0;1428.5;2085.4;65216;3328.6;2556.8;450.5;1543.8;2709811.2;87.5;50;921.8;130;231185.9;80;20;0
711;2727.2;2887.6;10173;4787816.3;0;1453.3;2185.6;67928.8;2827.4;2582;802;1624;2680422.4;150;40;1222.8;200;222993.2;25;0;0
712.8;2727;2787.4;5425.6;4839441.5;2712.8;1328.3;2566.6;65216;3669.8;2431.5;425.8;1262.8;2686713.6;62.5;40;1022.4;140;220280.4;40;0;0
714.6;2386.4;2486.4;6782;4760633.8;0;1478.8;2707;67956;2947.6;2481.3;325.5;1543.8;2621004.8;50;133.3;1202.8;260;203949.2;140.2;0;0
716.4;3384;2045.4;6782;4801407.5;4521.4;1303;2165.8;65216;3188.4;3233.3;581;1684;2600960;112.5;225.5;962;160;198550.7;33.3;0;0
718.2;2606.8;2065.4;5425.6;4825904;0;1579;2406.4;67928.8;3449.2;2857.3;380.4;1403.4;2608224;62.5;120.2;1022.2;130;176712.6;0;0;0
720;2466.4;2446.2;10851.3;4760633.7;0;1383.4;2145.4;67928.8;3028;2005;420.6;1263.2;2564889.6;137.5;0;1042.4;100;163175.7;0;0;0
721.8;3389;2246;6782;4638204.3;0;1453.8;2105.4;65243.1;3088.2;2155.8;801.8;1483.6;2457798.4;25;33.3;1223;160;149557.4;0;0;0
723.6;2426.6;1644.2;6782;4532106.5;0;1679.3;2306;65243.1;3288.6;1303;480.8;1423.6;2402624;75;75;1022.4;125;149584.5;100;0;0
725.4;3308.8;2125.6;8138.4;4507609.7;0;1263;2245.8;62503.2;2907.8;2305.8;601.3;1664;2331641.6;87.5;180.2;1122.8;162.5;141418.9;0;0;0
727.2;2506.4;1784.6;8138.4;4581153.9;0;1142.6;2105.6;62503.2;3108.2;2255.8;480.8;1182.6;2271360;87.5;100;1002.4;175;122320.7;0;0;0
729;2767.2;2266;10851.3;4491278.8;0;1122.8;2286;65243.1;3288.8;2606.8;440.6;1082.4;2162489.6;50;100;1423.4;200;106016.7;50;0;0
730.8;2466.4;1644.2;2712.8;4488566;0;1428.5;1904.8;62503.2;3068;2506.5;440.8;1604.2;2141849.6;100;75;1022.4;100;92398.4;100;0;0
732.6;2947.6;2025.2;6782;4529366.7;0;1303.2;2281;62503.2;3088;2882.8;551;1744.4;2156019.2;37.5;25;1283.2;200;78807.2;20;0;0
734.4;2045.4;2125.2;8138.4;4532079.5;0;1804.5;2346.2;65243.1;2967.8;2807.3;420.6;1343.4;2116550.4;50;50;1202.8;160;67956;20;0;0
736.2;2727.4;1463.6;10173;4504896.9;6782;1263;2286;67928.8;3148.2;1980;676.3;1102.8;1959692.8;62.5;100;962.2;130;67956;33.3;0;0
738;2927.8;1904.8;8138.4;4251900;0;1428.3;1844.8;62503.2;3228.6;2406;375.5;1278;1879712;137.5;175.3;1152.8;150;62503.2;66.7;0;20
739.8;2907.6;1423.6;5425.6;4341666.9;3391;1353.3;2225.8;65243.1;2927.6;2205.5;581;1002.2;1738617.6;112.5;125;1283.2;225;59817.5;40;0;0
741.6;2125.4;1604.2;2712.8;4371589.5;0;1378.5;1764.4;57050.4;3188.4;2506.5;481;1183;1706886.4;75;50;1242.8;83.3;57077.6;0;0;0
743.4;2165.4;1784.4;6782;4254612.8;0;1303.2;2546.6;62503.2;3389;2331;676.5;1544;1620044.8;100;20;862;160;62530.3;75;0;0
745.2;2426;1583.8;5425.6;4265464.5;0;1854.8;2346;62503.2;3048;2481.5;801.8;1578.8;1588454.4;12.5;20;1082.6;237.5;51651.9;0;50;0
747;2456.3;1844.6;8138.4;4178410.1;0;1428.5;1363.2;57077.6;2647;3233.5;726.5;1062.6;1531334.4;75;40;601;210;57077.6;33.3;0;0
748.8;2606.6;1604;6782;4243707.5;4521.4;1980.3;2306;62503.2;3288.8;2255.8;851.8;1202.8;1499264;50;33.3;741.6;100;62530.3;100.2;0;0
750.6;2747.2;1704.4;6782;4200167;0;1503.8;1904.8;57077.6;3288.8;2882.8;476;1042.6;1437811.2;25;60;942.2;230;65243.1;50;0;0
752.4;2346.2;1784.4;6782;4257325.8;0;1323.2;2406.4;65243.1;3248.6;2105.5;450.8;1363.4;1443040;87.5;200.3;701.4;170;62503.2;40;0;0
